GRANT_CARD_CODE,TAP_IN,TAP_OUT,TIME_IN,TIME_OUT
14793292,13,35,1068,1083
36598116,41,36,1070,1084
88348008,2,43,418,476
74984100,44,45,1080,1085
4198884,224,39,1055,1084
28703720,46,38,639,671
49018855,11,46,1096,1127
2777476,40,46,1107,1128
78435746,128,37,938,981
78884949,38,46,443,467
85584088,110,45,528,559
14656124,35,45,496,516
39802478,245,44,1089,1119
48904632,10,46,1022,1056
78596846,38,46,925,955
12606560,219,40,910,953
12649747,213,39,1087,1120
15253573,208,47,639,677
51146973,151,50,1074,1125
14433226,209,35,666,721
15009945,167,43,1329,1403
43150005,224,43,975,999
18951779,50,43,986,1008
14322504,38,35,542,555
78920606,53,48,476,556
17331201,2,45,542,601
574815,95,44,528,558
12888553,167,37,454,503
43323068,37,35,1121,1127
3751157,42,50,720,749
79123667,217,35,623,658
71701205,20,45,641,658
89046835,21,45,1324,1347
25925885,73,48,1109,1129
47662524,63,38,436,462
51966059,51,35,490,557
12714731,20,37,464,490
83915850,35,46,879,902
16230142,9,35,801,828
52327645,43,41,856,871
14325500,91,37,533,583
12629728,38,42,815,827
12962042,230,37,1139,1172
17426230,22,42,937,961
43319649,105,43,1029,1057
11972275,1,49,420,473
53684488,127,37,544,582
62706129,35,42,940,963
39469938,38,49,1029,1049
72999542,14,35,1036,1060
42523274,79,46,544,581
82616175,37,46,1010,1031
71766485,39,35,1180,1211
74149207,131,39,408,457
75218069,119,50,989,1006
74065325,37,42,755,774
43177817,166,44,458,513
52627101,52,37,444,512
39279518,18,38,704,722
89059557,15,49,1095,1125
47782172,43,47,625,644
25643986,123,45,993,1009
12186908,107,44,425,448
14602786,99,50,662,697
61241023,21,35,822,865
54639789,245,50,1078,1124
43750174,193,37,439,463
71502922,42,46,766,786
12651111,218,36,487,514
88509254,91,43,407,451
87178331,130,37,479,525
79779592,42,39,479,488
12583704,131,47,497,547
12468305,223,35,560,585
71699195,21,46,519,546
16644416,205,45,451,488
67872287,243,35,543,584
48193046,137,44,1291,1334
83051181,39,37,580,589
65701440,38,35,570,586
18181979,57,40,397,437
23753846,242,43,454,487
60626529,35,44,458,485
82293424,1,37,487,527
70206690,41,35,561,584
72793170,22,47,521,550
319091,39,44,472,1102
12507011,55,35,774,826
79825015,109,37,813,871
72361799,71,38,1011,1032
16213987,66,35,438,460
48828718,64,35,436,464
39458944,50,46,1034,1049
89486575,21,35,543,579
1550812,66,35,1038,1061
51134197,22,46,788,828
74318866,195,46,424,466
43962969,113,38,905,964
44709534,226,46,564,582
68888379,38,36,420,432
78932285,36,38,1086,1096
39032222,65,36,1133,1173
84235681,130,50,418,465
12864879,144,44,841,872
82819150,131,46,424,466
32944275,125,37,835,872
12518512,36,42,946,963
12603960,230,38,684,728
15623173,35,42,1038,1062
23669822,127,35,422,463
46083138,213,44,433,450
49749802,82,42,818,872
39533634,7,50,926,961
72645503,186,36,976,1009
45151056,207,45,421,446
78075072,245,49,1081,1126
44593618,99,46,668,694
3273921,48,44,445,457
79453826,69,46,497,520
71340576,50,45,497,511
16455342,107,44,424,448
42632251,114,35,648,694
87183085,266,44,608,682
78374805,7,39,438,458
82574168,187,43,966,1009
70432341,43,45,505,515
13269815,111,47,488,519
6766350,133,44,467,511
86952762,50,45,991,1007
42704727,223,38,916,945
52265879,38,50,467,483
30732290,228,37,740,786
15757258,46,47,567,573
14187095,123,46,843,863
79395020,37,45,697,721
70423041,249,43,955,1005
86285083,75,35,848,866
54068385,12,41,997,1008
68562418,220,46,899,960
18815357,48,36,510,523
75294702,169,50,386,434
83345303,59,42,1114,1149
42807382,44,37,501,525
52328539,95,36,510,549
82453925,131,36,498,546
48395120,224,37,494,523
74695882,4,45,503,550
30786160,92,45,439,490
54357193,226,45,529,548
23696202,96,43,555,586
80131524,18,40,1319,1331
14032992,66,47,556,587
70162427,20,37,391,421
74250513,119,44,961,981
86353047,6,39,501,527
71953663,17,44,767,795
43790932,208,47,872,911
37533108,124,46,495,521
36291100,103,50,767,782
30996220,129,46,1285,1318
15584962,20,43,541,554
70324153,230,37,1234,1268
12499480,269,43,409,483
78872027,193,47,522,555
12588276,126,37,433,482
79201060,77,37,496,521
21073567,231,38,448,486
15884814,46,43,1127,1144
43700949,111,49,483,517
65680529,170,37,423,486
16362804,95,47,487,520
70034139,240,37,449,483
14796264,39,37,479,489
11730902,147,45,750,783
52115845,170,43,845,922
18814757,48,36,766,781
11079571,233,45,672,708
15417453,240,44,502,536
70295009,125,38,448,491
53785275,46,37,521,541
49751578,169,46,513,563
87495787,109,45,750,781
79771196,49,45,551,564
70028924,215,45,513,538
30924826,65,48,741,782
74036163,46,37,465,488
43926446,271,43,592,685
65789673,23,38,930,965
50252303,11,38,955,968
46566468,49,44,461,477
37114056,35,42,659,685
6393734,16,45,934,950
39256498,1,41,381,430
78816411,63,36,489,539
11952824,50,36,562,571
52613882,182,38,1130,1173
39968068,37,46,517,540
42939209,50,47,561,569
11204647,182,48,783,835
49168078,38,50,993,1011
16907724,43,46,752,769
83497267,173,37,482,559
80482786,115,45,398,457
72501749,92,36,451,514
80801043,163,36,381,421
12624966,40,42,1027,1054
51055649,131,43,517,557
47391407,50,47,966,974
81719740,69,49,326,346
14859138,114,50,513,557
75834921,27,44,846,885
15764162,22,44,589,608
42764937,38,42,1047,1057
12778978,188,43,1243,1285
53280899,126,41,935,973
12545831,22,43,497,516
16727055,45,44,548,552
12692241,1,40,1103,1145
53140236,231,44,496,550
53623316,38,44,596,615
12512993,43,45,412,504
47247043,137,43,771,815
16970527,19,50,1156,1180
49882867,29,45,454,502
68399855,38,44,485,505
89402898,257,42,496,551
15770402,117,47,402,440
68727166,228,43,608,658
74506052,122,35,1099,1126
50897584,43,35,748,773
75267925,187,35,1089,1124
12715461,130,37,509,556
28296371,23,38,463,506
74364232,131,50,390,437
11950569,20,46,1114,1129
47208107,23,36,1134,1179
14429539,12,50,1162,1176
48601455,111,46,514,542
27271804,127,44,457,478
16435072,106,44,423,444
70352253,96,49,404,439
17283766,39,42,531,540
75458432,135,40,640,706
18491816,221,45,530,564
5783816,41,44,524,538
89084044,228,37,450,491
12082701,201,50,961,1003
74058051,95,45,530,560
27599136,1,37,646,687
19033561,188,36,463,491
15361993,41,44,1000,1015
3565235,37,41,1199,1213
72149559,113,49,431,472
85693125,73,42,696,729
4085687,148,48,536,574
60542791,117,36,445,456
31128729,221,46,507,539
1756625,157,36,516,535
33434481,47,40,660,693
47085342,137,36,414,471
16066927,23,44,451,477
78065756,224,38,1089,1123
71575389,147,47,800,838
34555134,123,47,547,570
17333520,207,43,498,536
6706326,38,46,577,602
51741935,126,42,567,599
71308845,130,45,496,535
83273787,108,37,563,597
18613479,249,45,960,1014
44812491,80,39,1014,1056
78169414,114,43,909,971
62475971,156,45,493,513
14065741,50,48,967,973
16456268,43,35,1326,1358
39461200,38,37,455,464
52224196,46,43,1103,1124
33077220,96,44,423,447
10482382,267,43,365,451
21866743,60,45,506,571
79779669,45,39,412,432
16719701,170,47,409,479
2509780,39,37,457,466
12672569,23,37,602,641
52308517,104,44,499,516
16514055,245,50,1069,1122
82010647,202,47,481,520
75611737,60,35,496,1337
86331647,178,50,448,519
11967331,230,37,477,513
17553240,16,37,664,683
7281477,184,43,442,501
86276548,41,37,1030,1045
12527377,81,38,380,420
83257099,13,49,1240,1267
89560655,227,37,507,555
83806367,2,37,559,594
43822187,167,37,541,592
70515095,97,43,587,603
17789713,16,50,670,701
35958439,85,36,426,502
88345594,228,47,515,555
15843736,21,46,1208,1246
87019491,107,46,484,502
54202144,4,35,519,555
48040104,7,41,447,479
51762103,45,37,1103,1126
71188940,46,48,633,640
74296282,170,46,461,518
72097660,111,44,471,512
2762698,34,45,450,516
61829267,167,49,392,430
44007121,6,37,484,512
28401718,123,50,834,863
11755621,77,39,1310,1341
51837235,146,45,549,572
12247470,27,36,517,575
15250724,167,47,528,571
12714746,86,37,437,512
74130166,36,38,995,1006
28648859,43,38,557,573
75425403,46,35,441,464
12511184,225,35,457,488
16363187,86,42,908,963
6404018,34,42,529,587
13322792,122,36,1188,1210
88611084,165,48,422,459
16738313,60,43,476,546
47740136,95,35,543,585
36380368,222,36,502,526
46781688,125,37,476,525
70131113,249,39,1096,1152
78093860,232,42,474,522
45164327,126,36,1295,1333
12555660,46,47,520,527
17232633,18,45,461,470
79392915,202,35,547,583
64083281,86,43,490,550
48826294,111,37,505,548
89275609,115,36,511,527
16716882,75,35,914,932
3938230,1,46,839,899
73177255,124,37,504,538
24861750,124,38,504,539
71865324,38,40,534,541
42512551,23,46,679,705
89782399,118,48,973,1003
10277026,1,36,732,781
89214858,227,43,737,781
53022392,51,45,480,564
78912649,38,46,516,539
75860080,95,43,538,561
46367710,96,45,537,562
39774154,68,35,909,922
3168773,41,50,427,453
54231964,110,37,450,491
60599675,113,50,929,967
43160988,48,39,753,783
36068346,149,43,736,783
46301813,232,43,734,781
16664603,269,45,455,537
45046733,105,46,522,535
31970083,35,50,1113,1124
79710090,40,46,518,538
11368815,25,44,489,537
35898923,45,38,1104,1126
18404625,36,47,519,535
35732179,39,47,545,571
89995886,18,41,1094,1128
30330396,123,50,567,602
35846479,114,43,1152,1209
89926585,220,38,1093,1125
21770556,242,36,493,539
78759181,230,45,1129,1176
5892399,18,41,953,963
87380359,227,46,555,578
47743832,112,39,726,779
12539618,44,38,713,731
67226841,96,40,428,449
79637601,42,37,447,464
43795080,111,49,692,725
60973340,37,50,506,518
72351607,108,44,434,456
68102182,118,44,513,539
44157814,7,50,484,517
72226260,19,43,577,587
74455849,50,45,991,1007
37110054,35,43,1378,1402
46177105,46,44,502,512
51592822,233,45,544,574
53178819,43,50,612,642
86416331,187,46,476,520
54091673,4,50,1088,1124
49218190,59,38,432,474
54049725,65,45,610,640
50749378,34,43,532,588
43593737,66,35,490,513
80977713,62,35,397,432
71888805,137,35,556,584
72744129,179,36,464,524
83685640,42,45,478,490
2490581,43,35,1120,1149
71230279,65,37,493,523
45334129,109,37,481,523
86683372,113,38,412,464
79114888,12,48,890,912
50085235,109,35,548,585
1062163,95,35,540,586
47399189,3,47,500,550
17016249,137,50,932,961
87972533,92,44,440,487
32017050,205,45,514,546
16734289,32,45,492,550
87313723,65,45,504,547
1817990,42,35,440,464
70084304,39,44,473,490
31152388,5,35,555,587
75672439,219,46,454,481
16109966,54,45,466,549
12617362,211,43,468,489
89243894,204,38,477,524
21436336,109,37,484,523
78469261,123,50,899,932
81635497,5,37,516,542
5794299,12,47,922,945
48577873,77,42,928,968
15757988,42,50,463,491
34307977,3,45,479,540
53193675,38,39,897,902
44927050,36,44,1079,1100
62900707,233,43,531,564
54170803,209,50,1104,1162
75626845,46,37,999,1025
14756685,81,35,512,537
47551904,16,46,685,706
12240700,42,44,772,781
48040913,227,45,506,536
89099274,95,45,503,535
80052448,221,40,495,537
21723398,113,40,486,540
12078540,165,43,771,825
33636879,225,41,350,374
72542827,65,43,576,603
48101991,50,40,451,468
47261852,118,43,911,946
17539232,4,37,510,541
20094255,216,41,398,431
43233481,60,50,1248,1309
75901554,43,38,872,899
12849632,110,45,536,564
12696882,34,47,372,430
15192420,233,50,983,1005
17283286,22,39,508,538
51560644,146,46,513,539
87335573,125,41,457,487
52765291,158,44,414,445
12493188,16,44,987,1002
83023586,225,40,419,452
51919729,95,37,500,539
70515065,107,43,535,561
17293274,39,38,534,538
80515334,209,44,534,561
2289874,38,45,513,535
23685702,109,38,1316,1360
37690904,45,50,996,1013
18328913,45,42,1198,1211
45860684,270,47,468,536
12326608,123,41,1103,1125
88601669,74,47,575,600
49949829,5,50,689,726
80474952,23,44,502,537
17850079,13,43,990,1011
83437932,37,46,515,538
47663604,162,47,504,536
40727958,29,38,1149,1213
5310237,46,38,1103,1127
45874909,50,46,524,538
14464511,207,35,961,1013
48638703,54,35,952,1013
62409379,46,41,1107,1125
12511630,39,40,462,471
11829532,131,37,460,513
52408239,20,45,614,638
13165873,209,44,479,512
53255446,48,35,616,640
13911384,46,35,495,514
16612475,113,45,593,642
49830361,42,35,658,684
16596852,8,46,968,1008
12881931,78,46,957,996
44073858,12,47,551,574
85170874,129,42,364,398
26210056,75,42,738,773
53362078,196,42,631,683
18402856,227,46,614,639
48332207,244,35,530,575
16613156,95,37,478,515
39699968,13,38,632,641
46424969,12,40,1113,1124
70264101,63,38,451,475
69190733,12,41,1336,1348
12647153,218,45,965,998
44931085,75,47,478,503
74944528,42,35,483,504
65390969,73,35,1111,1127
12514081,1,38,466,505
18061143,35,44,573,600
75473493,111,46,475,505
12694113,4,46,458,505
89890064,17,35,1102,1127
12663929,46,38,438,461
17052793,96,37,469,502
71607849,40,42,677,695
11896384,23,46,1100,1129
46188179,171,46,1082,1179
11361201,40,46,486,506
23627637,188,45,509,562
43677135,231,46,514,564
18550331,229,44,434,479
75929884,155,50,981,1005
86193456,126,45,1000,1024
61547278,96,45,536,562
47038933,50,48,529,537
20212399,46,41,397,417
24164295,35,46,684,705
47740647,264,41,352,434
4828755,165,40,478,536
12395933,61,37,490,538
36831170,95,46,500,538
45778013,135,43,946,1003
31084682,111,43,866,923
12382012,46,43,549,561
79521041,38,43,550,563
75897451,21,45,517,537
70420855,37,50,1087,1098
72537347,44,47,481,492
53279730,46,44,529,537
44149103,191,36,464,489
51571183,21,45,760,780
85440440,235,35,403,455
43747888,87,48,512,571
53081472,232,45,434,473
62548337,153,45,473,535
15407181,167,50,488,537
12669743,37,35,591,601
16336042,23,44,504,537
74839250,4,36,503,538
68785576,4,45,497,539
49301772,131,50,962,1016
43640260,44,38,1191,1212
12630124,234,35,399,454
22169133,56,42,422,470
45772166,157,36,516,538
52103600,50,38,1193,1211
15662645,8,42,1095,1124
79773888,40,43,587,599
17496828,12,48,979,1002
3891903,204,46,560,599
86829406,220,45,442,471
19132443,61,46,667,726
60011470,130,38,421,468
42604528,153,41,420,467
72440022,117,50,622,641
21131694,208,36,733,775
84886278,1,50,347,399
69475029,188,38,441,469
54592920,259,47,467,519
70483558,80,37,485,516
75943778,118,45,483,512
18402845,16,46,1328,1349
46033677,213,44,664,684
32917436,30,46,722,777
79177523,4,47,433,476
50084685,74,43,1291,1335
32516752,46,40,464,485
50932048,231,45,499,549
73132047,45,35,561,585
17151755,26,45,507,546
1052006,38,47,429,457
27016535,91,37,434,482
19017274,50,45,954,970
50007158,22,50,1195,1232
51434238,65,48,1099,1139
45007838,17,38,1066,1085
80039810,146,50,991,1030
13039238,267,38,1040,1086
15375118,202,44,678,719
13147814,267,43,466,547
19261166,119,38,1069,1084
35513398,267,38,1022,1086
16305391,231,44,472,472
52572203,115,38,1058,1086
83206249,57,42,590,641
14695435,45,42,628,641
12597710,60,47,480,548
49745677,130,41,498,549
72871350,10,38,762,779
17979390,189,50,433,457
52279846,113,43,622,698
43697662,44,46,1118,1125
81224570,76,48,473,502
39077450,266,39,458,558
15106310,5,49,425,462
13110968,6,35,527,555
82293173,107,42,670,699
18386474,65,41,731,753
86795896,23,50,399,437
54385008,99,35,1098,1124
22907165,38,48,395,416
43028515,161,47,529,555
89936916,9,36,484,504
2444950,4,47,670,715
88162038,95,43,424,451
49529061,20,45,715,733
40632361,47,50,415,425
39579803,172,50,433,513
17072519,216,35,480,513
67873582,97,47,515,544
51147649,38,36,500,512
32723035,136,41,809,873
43740604,201,45,495,542
72360397,144,37,478,512
61788421,128,37,581,629
72478657,190,49,477,508
53099808,267,45,447,511
19051295,5,43,972,1010
16565491,132,37,460,512
74767687,234,50,436,508
49841315,188,46,468,512
83076607,1,47,543,543
89706845,114,45,498,541
78824249,164,37,513,556
51362712,110,35,478,518
19274217,38,45,504,525
19420664,38,37,959,970
79178744,44,37,1117,1141
45463658,230,37,478,518
14542630,45,46,512,520
43160148,166,44,481,522
74091396,2,41,751,793
74341732,39,37,898,912
61335842,167,43,365,424
54057257,230,43,423,484
15707492,220,45,439,468
16072007,185,49,441,518
71375970,231,45,410,451
33928505,115,43,380,425
43179078,75,37,501,521
60751472,44,42,764,778
20234907,45,46,1027,1035
36644828,45,49,1087,1099
5460090,17,35,931,959
50087408,245,50,780,828
80443797,46,40,1043,1061
22726069,20,50,833,868
23733035,42,40,1325,1331
42679964,144,35,430,463
15577641,86,40,409,469
27600141,125,43,1074,1098
38378263,103,44,1030,1049
28101932,207,50,423,462
35066101,19,41,973,1005
78868023,95,47,444,476
79050168,189,49,493,521
32323099,109,45,688,721
45993822,45,50,679,698
88293106,27,44,474,515
10701776,229,45,466,511
83136438,163,43,1339,1403
70214185,127,46,979,1007
12635468,40,46,498,517
83640628,95,46,958,997
85400649,65,44,478,515
18994813,40,41,585,589
83709702,95,38,439,465
45695673,90,43,394,435
1092296,34,50,442,520
51452592,130,36,631,686
14224832,112,38,585,640
87382173,218,44,643,686
72238307,188,50,426,460
66965087,67,35,490,512
44192234,232,46,966,1008
79211428,256,44,422,456
54127625,111,45,514,550
16893873,172,35,511,586
42765240,234,43,1218,1294
71741142,1,35,416,462
16989506,195,45,452,488
78339075,157,40,1110,1149
72038544,203,48,419,459
88667261,117,43,453,488
39175711,5,45,447,488
43884206,229,44,886,935
78018979,16,37,1134,1151
75436320,60,37,1108,1149
46546600,50,36,443,452
45618709,54,45,473,546
17461908,250,45,1278,1333
78309494,209,36,489,523
23206163,46,35,936,959
86395128,23,46,1124,1151
16180448,224,46,791,823
80426704,43,35,1144,1173
87409079,43,35,345,375
19017022,140,50,1019,1049
10300564,115,36,1080,1099
86021548,214,38,1006,1048
49049735,123,48,1009,1034
27610021,32,37,512,582
17522232,81,42,999,1048
35650793,35,50,951,960
47356350,21,37,834,872
86340338,42,44,685,696
12520029,3,44,607,655
53278791,122,35,680,715
14476836,229,47,563,659
80154415,17,35,891,924
6932812,185,41,563,603
12634399,96,46,462,538
62519806,44,42,481,489
14796369,46,37,519,542
19279326,43,46,442,456
1493891,50,42,511,535
51158951,35,50,917,924
88263711,20,46,686,707
53701966,137,43,500,539
87658113,124,37,512,542
3494056,37,50,531,542
19510454,63,46,497,542
82163261,110,39,493,536
47244994,46,43,668,685
49310732,46,40,1003,1025
1463355,205,46,493,542
80378121,181,44,508,562
75685239,46,45,774,781
87299629,146,50,1122,1162
44564497,66,45,526,560
13913607,64,46,478,537
47407044,1,45,480,535
12535137,236,35,976,1025
19474669,204,49,447,488
24739504,163,43,331,382
6022440,3,36,499,539
33375975,42,40,828,836
14266172,228,44,435,478
60526965,177,35,385,450
87732045,46,43,1191,1209
86748277,266,43,517,602
75397474,46,50,1196,1213
49266264,110,38,1082,1128
12771411,166,44,495,536
72775197,125,45,819,837
28962261,116,42,565,601
14809928,146,47,545,573
35455223,33,42,417,471
15920718,131,45,500,539
5083196,113,35,397,442
86883849,48,38,1094,1126
74289172,50,47,564,574
38652007,40,41,999,1004
2356977,42,46,1111,1126
87589082,136,42,406,470
44720664,166,37,416,460
11973459,35,46,750,774
44515490,46,37,493,516
12617624,45,49,1389,1403
16074843,63,45,554,588
82732257,112,48,481,519
52973030,50,44,497,514
45823485,95,44,431,459
