GRANT_CARD_CODE,TAP_IN,TAP_OUT,TIME_IN,TIME_OUT
78041662,108,44,1136,1159
69961865,42,39,1152,1161
50481002,46,43,582,600
19262595,46,35,1138,1161
44686739,114,36,313,366
85001491,19,45,870,870
46328712,130,50,440,491
11359281,72,41,1069,1098
13859607,188,36,498,526
46434746,10,35,502,524
71649145,164,45,1043,1094
36974753,231,37,425,456
16119686,138,47,1164,1204
82025868,196,44,389,435
14478810,76,43,1041,1091
45209876,137,46,1153,1198
70098248,127,50,417,457
23611800,115,45,610,643
42890620,3,48,1019,1019
69225129,42,46,626,644
6330120,41,47,836,857
11918260,50,35,456,464
13094506,105,39,982,1014
36981602,73,50,1001,1017
42542111,201,43,1162,1201
16230877,38,50,1111,1128
18270994,46,47,1081,1109
13573846,109,35,1113,1147
27261511,164,39,1076,1129
44313231,47,37,505,523
11663436,228,44,478,523
78509962,4,47,420,465
48673006,166,37,475,523
72069886,32,50,458,522
82051148,25,44,484,523
1659149,27,50,721,777
13893260,81,45,477,523
39735540,66,45,446,480
6226024,40,36,509,523
18294599,28,40,881,930
12069212,10,36,810,829
66601030,65,35,1000,1028
53446435,57,44,460,521
13937364,77,35,921,940
81269852,12,42,916,930
16699559,153,43,428,465
15293312,180,46,975,1047
62450692,233,45,451,480
31127992,61,37,740,777
16608463,250,46,484,524
25741480,232,38,380,406
75299438,271,37,454,523
63424420,162,50,1039,1069
19085088,199,43,425,464
26409682,4,44,479,523
81292283,114,48,384,419
16413899,152,46,478,523
89595419,39,46,903,931
52452508,75,37,500,521
14206239,115,46,484,526
89400001,230,45,475,524
42959103,79,45,480,521
13949029,144,50,1310,1354
71701522,62,43,1184,1220
46139256,232,44,406,448
17795982,44,50,1274,1293
78120605,50,46,924,940
85452939,265,44,456,525
74518920,31,46,469,526
49941869,96,46,493,523
12983977,232,37,740,773
17701577,43,50,1023,1048
72496732,231,47,483,522
13886409,157,49,1034,1047
65378638,240,45,488,521
49953117,26,46,483,522
54489174,1,48,465,525
46067166,48,46,812,824
74071521,88,37,973,1027
43869510,217,44,499,524
43073009,97,44,499,521
45423741,76,35,909,928
63480145,45,44,780,787
5832208,97,35,374,409
86659683,126,43,1277,1306
19714690,46,45,600,605
15853774,21,35,1121,1162
87219972,74,50,373,396
19289555,229,46,749,787
83333454,7,41,810,843
88528872,60,35,428,472
12535467,35,47,773,789
83111718,3,45,369,417
72020201,12,35,939,957
19322454,118,35,1120,1139
88126400,50,42,768,796
17937210,113,44,612,658
75309489,24,50,563,608
43634640,12,42,728,742
47777458,245,35,1107,1161
19290653,243,42,756,790
43946070,258,43,1236,1297
34882611,79,36,966,996
39072575,42,39,1107,1136
68649888,12,41,1147,1161
50880416,65,37,585,608
42758935,35,37,436,443
44542540,14,35,1137,1161
69244795,7,41,810,843
86300976,228,46,1260,1298
13115144,41,45,591,604
13670995,77,35,1142,1158
74094906,255,48,942,976
75601155,40,38,1154,1160
74375900,166,37,392,441
13927679,214,37,929,976
75484529,114,38,412,469
79781103,44,47,1146,1159
18983234,20,49,740,786
43749878,46,37,573,599
49249233,232,37,680,721
22468408,18,46,1279,1296
15848339,81,50,447,481
7202741,49,46,949,958
43888975,227,46,577,605
89567201,226,39,1097,1136
1188477,265,39,325,415
43852969,50,37,430,441
72949722,51,35,419,480
1322580,37,46,1115,1137
16691139,95,37,545,604
79735777,46,50,431,444
12718615,39,46,953,977
61350845,96,37,416,446
67722342,43,46,594,606
39394826,1,46,1077,1136
15123915,35,43,1271,1297
85930256,63,35,578,605
66900030,129,46,919,957
18228149,67,35,1143,1163
11508223,65,35,1313,1342
16099991,56,37,399,446
44181109,18,43,831,842
12525899,106,45,1174,1194
66860062,45,37,1045,1073
86021025,12,46,919,947
78693362,21,46,1109,1129
21558212,18,35,407,436
28375229,232,35,1256,1274
12951440,50,38,938,975
24970136,117,46,783,822
47505150,46,50,1145,1159
67278033,82,35,451,483
4100046,48,35,472,484
16442360,13,40,934,949
62474122,37,50,1122,1133
42716397,267,44,413,468
89141124,66,49,445,475
13326527,188,35,707,735
45738969,67,46,569,599
44948734,68,35,578,592
85871341,78,41,1124,1161
79602845,5,35,817,871
17016737,27,50,1087,1136
20150805,48,38,714,737
18535373,35,45,1079,1102
38496343,38,37,932,939
75103168,216,50,434,460
16339106,229,36,439,476
47067186,258,50,427,491
67300131,40,49,1139,1161
62295770,35,47,582,597
51802857,227,46,576,598
13796141,37,38,1092,1100
88358452,61,41,558,589
46042332,125,47,843,871
14619790,122,38,1105,1138
48323285,160,46,519,546
44997722,241,45,540,573
70204509,41,37,706,723
16076527,23,37,375,413
45082641,225,44,844,867
27206216,34,46,437,502
35467572,209,43,799,828
5574439,80,43,603,654
15065812,115,50,1132,1157
12843303,163,43,1093,1155
12715195,123,37,497,526
25997333,56,38,475,524
72406658,95,38,628,658
78514204,129,40,468,515
74308242,26,35,444,502
70206712,45,38,1003,1027
54600315,30,45,486,545
46410927,37,48,519,547
78111406,65,43,854,881
75813858,35,37,541,548
38425633,35,49,853,865
72493799,49,46,490,499
17953667,131,49,474,525
14433099,152,35,447,502
84126439,209,41,903,942
72486762,18,45,933,942
46082427,20,46,481,499
54143139,6,46,896,942
46093017,188,46,473,524
44579173,37,43,630,651
30831211,133,46,466,515
86946986,92,35,455,515
85915537,270,35,443,499
12637841,49,38,1005,1027
70275433,42,48,1042,1061
16871943,38,46,452,476
75703277,166,37,492,547
87003502,137,44,462,514
17400975,216,42,486,513
86326230,225,38,539,573
85237300,54,35,502,563
64869466,178,50,478,546
42876848,109,46,840,870
78895490,229,37,412,449
43452360,13,35,1044,1060
79938316,30,47,467,525
74302580,71,37,404,416
10662811,16,43,919,943
21897890,23,44,484,515
51429979,165,37,474,523
83734699,35,45,860,883
11335106,35,39,640,654
45196740,241,38,365,411
89231364,75,37,525,525
36584949,266,38,559,656
66368388,65,46,621,658
50900557,49,46,462,473
43776037,62,35,1069,1101
78047036,85,43,1194,1263
17770577,216,41,561,589
69343465,43,47,584,600
50607613,46,35,1083,1103
6591182,7,47,551,590
13097056,50,43,422,445
46383936,20,38,1078,1100
31328109,130,36,429,474
14567516,144,37,1110,1138
43599531,23,45,418,444
30722037,43,46,857,874
30117118,223,37,1111,1138
72448748,4,36,404,435
25933800,173,43,576,677
46892952,42,46,481,499
32891406,49,44,499,514
20138352,253,43,811,870
14731697,231,43,817,867
15722710,253,48,1120,1156
78015245,73,46,842,870
72301302,176,37,475,547
72587235,131,42,445,498
48627511,33,37,497,566
53533548,148,35,440,478
25298717,45,35,477,498
12529805,2,50,460,513
86749643,266,40,414,499
66533685,36,38,1087,1100
45833837,266,46,531,596
47588736,61,37,416,449
82290209,172,47,498,589
16635231,50,35,588,596
51636862,207,45,778,812
17177191,56,45,530,587
16802803,65,50,1081,1134
78527475,104,44,442,458
46373141,110,46,566,598
52977308,50,48,1150,1160
38886077,37,40,412,423
6631023,36,46,1036,1057
11973211,38,46,417,442
46069521,98,37,522,547
51952845,223,37,522,548
85067751,64,35,833,861
24840944,27,42,456,501
43967790,57,42,432,523
42659365,163,38,406,459
78128117,167,37,460,511
84881307,273,44,779,866
7691349,121,46,947,971
54100967,215,46,509,527
69359046,127,42,478,515
82608393,122,45,923,941
82087448,60,35,437,480
45426929,20,50,432,462
19139705,42,41,721,735
11920545,48,46,438,448
88371953,263,43,1153,1229
46518884,109,37,444,483
49180375,115,40,1109,1138
74698981,46,42,1142,1159
1688097,36,41,1087,1102
64528366,224,37,1109,1137
46081437,19,42,1087,1100
87331366,230,47,544,586
52911100,55,38,546,590
52361174,55,35,1047,1102
26250072,77,48,1132,1159
44484545,75,35,712,734
6346786,45,39,1080,1101
4781425,208,50,453,491
18502705,12,41,1091,1102
53568925,115,49,844,874
33107948,46,35,564,590
52299416,37,38,648,657
30218486,220,37,516,546
74207366,4,46,461,515
3887994,43,46,639,657
78892485,109,46,473,501
72240870,45,44,592,596
46761534,269,50,424,491
71272594,76,43,834,875
62983418,50,42,712,736
71427400,89,43,631,678
12719432,212,39,1119,1159
79752232,41,37,923,940
61785653,183,43,676,736
52788626,16,43,854,870
83343452,49,38,1079,1098
87498754,114,44,559,600
71376406,245,45,695,735
51124236,130,50,551,600
48151525,250,43,1212,1267
30545527,86,35,524,592
11010140,81,37,900,939
52968163,43,38,1085,1101
45342828,257,37,484,546
15107335,99,50,478,513
71375477,62,50,462,502
6960255,35,46,456,473
11837965,132,37,472,525
19424693,267,42,434,499
11977171,61,37,1239,1271
45403448,96,44,532,564
52392521,126,37,524,524
89678011,105,37,402,428
16090948,207,46,1000,1029
17505504,127,46,1115,1156
46114429,60,50,451,498
78941712,12,46,938,968
88998904,167,47,499,546
75499299,1,50,517,564
3604951,50,45,496,511
52437135,99,47,555,574
78503667,50,37,438,450
78055944,9,39,544,566
4994859,30,45,454,502
27136735,95,50,461,503
9007636,209,43,486,511
12581966,50,44,496,512
42996551,6,50,621,654
48559679,46,42,575,590
14023043,50,45,444,459
48004351,15,43,857,873
60674492,12,50,1142,1154
66707302,46,35,551,571
89865971,147,35,457,499
75162468,126,35,459,503
17370344,50,46,501,513
47593939,88,43,465,523
50347592,63,47,484,527
14083293,114,44,469,513
47103487,95,49,474,514
14626048,38,36,551,572
12340180,18,45,957,968
4245518,23,50,1117,1157
11382743,122,38,499,524
45690418,126,44,578,578
42845929,38,47,547,571
17432953,231,43,493,566
48249159,34,44,510,567
42530883,248,42,429,468
44898843,39,44,845,862
51340062,113,44,473,511
86333697,62,42,629,657
63257155,92,43,1120,1156
49430694,38,47,503,526
19295047,126,47,545,572
5343348,163,38,453,502
12156445,42,43,507,511
36019435,54,45,430,524
19281222,121,46,1040,1061
66422226,39,46,476,499
80308028,127,41,463,499
89020351,63,37,503,545
72157915,50,37,515,525
43417881,26,44,471,513
11198984,59,38,459,503
50725931,231,48,440,474
69040838,43,41,645,657
16091684,95,49,476,511
17545913,68,43,492,523
22181763,128,45,493,527
44154752,222,46,475,513
84655237,130,46,522,563
14001703,25,47,479,524
34575691,38,42,746,761
45317918,23,40,1130,1159
74746793,96,37,982,1016
12633970,205,46,443,480
12604115,204,45,534,566
15595213,24,45,428,462
64266542,231,47,1033,1072
32365178,115,36,799,820
54644545,49,37,329,342
33021676,188,46,438,480
48272575,137,46,337,393
31065730,32,45,509,562
33200837,201,35,526,565
53533490,113,46,321,360
39574382,61,45,419,461
11003204,46,35,859,879
66225710,163,41,504,564
85344497,21,35,526,564
13949011,20,35,1094,1131
47411702,46,40,462,483
44911713,230,50,1061,1093
78438731,98,38,463,483
49114831,65,43,947,977
27981173,6,50,1040,1071
2413886,271,36,531,591
35226137,260,35,1037,1102
45617134,5,40,558,587
48369441,40,45,463,481
12563319,146,35,435,471
71901381,50,35,874,881
51944937,77,43,713,759
50254892,95,43,356,377
14212679,19,46,1112,1130
30805386,47,41,991,1012
16048012,35,50,1004,1015
50555879,2,37,532,566
46723424,43,46,467,481
16866191,6,50,429,462
61078998,126,45,423,444
52081265,230,47,534,586
12540043,42,46,715,738
11218198,43,48,655,675
1048269,42,44,457,468
5486001,115,45,533,566
1860367,46,44,458,467
48793999,92,35,428,483
39777743,75,38,903,946
12634911,39,50,862,880
67776337,122,50,983,1012
50562929,41,48,921,949
65323091,18,45,1003,1014
39375331,57,45,427,484
27089507,44,50,957,977
62266747,18,48,1121,1136
84616475,173,50,518,600
75670548,58,46,397,451
14476847,40,50,1116,1134
12507251,2,46,1103,1157
54060420,261,43,812,873
87268674,39,35,581,599
84966686,48,36,423,435
74865597,1,50,444,493
88686380,155,35,1209,1233
10518430,1,50,411,459
72939829,44,38,1077,1098
80993759,46,42,1084,1100
43267505,239,45,553,590
18535137,20,44,856,872
63525902,12,46,846,875
74252360,44,42,1091,1101
17796458,201,35,555,589
72472289,248,48,1109,1139
14721825,17,47,858,874
14691952,136,35,439,511
13233296,183,37,524,570
66403366,55,37,515,564
48773099,113,38,394,447
19682933,124,38,907,945
51839225,36,45,479,500
74830707,38,43,500,514
35214789,54,42,441,498
12321459,12,46,840,869
11538664,38,46,837,862
48557434,30,44,529,574
43166434,60,48,443,500
50654003,137,43,467,525
46418644,93,46,501,546
43739587,32,46,460,526
14000627,65,44,464,500
12595455,98,46,1008,1030
12057178,62,35,440,478
30241614,46,38,423,456
50590943,35,46,951,972
7260525,152,46,497,547
2164064,167,37,491,545
20609669,50,46,488,503
44470274,5,35,470,502
79482376,48,43,548,567
46603506,50,35,564,573
11126987,240,45,543,572
89470720,58,38,451,499
72779810,71,37,511,523
11770063,114,37,471,524
54161696,39,37,516,526
78333118,27,46,454,499
11530851,13,46,838,868
19053520,116,37,509,525
70182725,46,38,478,503
48525665,116,37,526,545
88415498,111,46,482,513
54287312,158,47,553,572
12228563,242,45,462,498
53499385,7,46,613,657
13870562,39,46,479,500
44302141,61,35,416,450
63438029,67,48,467,500
74875041,45,43,931,941
16315887,51,42,595,657
67393987,187,45,817,865
12523110,4,50,468,513
74389177,34,47,475,545
82857226,37,46,1132,1154
46882028,113,37,496,546
42539837,46,43,529,547
81311031,79,37,831,863
65999900,243,47,681,726
13315059,38,50,1139,1155
33974152,201,43,1231,1269
48905560,2,44,519,565
79765609,23,49,932,969
32944912,50,38,509,526
12039471,230,38,456,502
86550263,112,45,538,574
80782304,165,46,500,546
72139536,96,47,631,656
18403842,37,46,478,498
26508690,56,35,460,514
45277245,63,38,471,500
16076685,133,46,673,722
52276604,36,41,840,862
89813668,42,47,529,548
8679445,7,35,620,657
84124063,41,37,531,545
50258985,207,43,481,511
14028755,128,48,475,512
47637147,80,38,536,571
50916935,51,35,447,514
82114875,1,43,462,515
37050987,1,44,460,513
79278181,125,37,508,546
37260781,41,49,1132,1161
14759679,37,47,788,814
86222238,2,36,548,586
15219355,267,38,1054,1101
75636422,209,46,570,597
54313815,56,47,806,871
47182397,16,44,1144,1158
47235948,52,43,1076,1136
74002400,113,45,687,735
15657759,5,43,635,677
46703814,37,48,857,871
12535607,47,35,550,565
84068720,60,35,430,474
86896586,46,50,996,1012
46406918,21,43,850,871
47263980,188,45,402,447
14920373,245,47,1061,1100
32800858,37,47,1084,1102
52650460,113,45,549,586
13287459,130,44,569,596
78848511,125,44,855,872
60667949,38,50,474,491
13651084,18,38,856,874
12535542,256,36,544,589
71347065,151,46,546,589
75715395,37,38,1092,1100
65580699,227,44,1130,1159
50259882,166,38,537,592
75651985,140,43,416,441
81932405,59,46,538,589
13221663,152,42,694,734
49097106,20,48,991,1012
25685888,108,46,574,592
88815495,152,43,1219,1264
85551191,43,41,1305,1316
61163399,78,46,1290,1327
49838092,9,50,1112,1136
46658852,231,48,1125,1159
48001518,113,50,560,600
78634826,50,44,437,458
4867009,232,41,1273,1314
51341360,6,48,1102,1138
88519537,3,43,396,440
74382170,12,42,1141,1157
72163104,27,44,550,587
15106076,5,35,551,588
42886656,77,47,1132,1162
11490565,58,46,534,592
88980824,46,41,410,425
30594789,37,35,725,733
15847417,29,35,524,592
43279921,35,41,1079,1100
48898676,233,47,560,590
11276730,262,45,544,589
3458944,112,50,358,396
60002181,22,39,1074,1102
17545114,200,45,418,462
16590560,209,36,697,739
80431434,224,38,1061,1098
1792348,16,44,568,585
75674107,46,39,1078,1100
20985308,38,35,724,737
52058033,182,45,1104,1158
78486351,166,35,552,591
17920572,65,43,846,872
47428217,227,50,458,495
88110886,231,38,397,435
34341559,46,38,1137,1160
24204727,65,35,1127,1157
12539777,42,46,715,738
50415909,140,43,416,441
43583481,248,47,559,590
15060255,37,41,1300,1315
49744202,233,50,1108,1138
5710985,165,43,812,871
32862390,86,45,527,587
39368210,199,47,483,546
6200505,138,44,465,514
43247942,127,46,415,444
46035452,227,44,471,499
2452263,130,46,438,476
47671972,173,49,428,511
51963378,53,45,446,516
24669594,59,35,518,573
60638897,10,50,629,655
26087984,49,46,462,473
27189861,111,48,511,544
16333905,49,46,534,544
75308124,219,45,540,571
37548219,46,49,1018,1031
74533404,23,40,481,512
71769503,1,40,471,514
66726768,51,46,471,549
54099063,130,48,499,545
25583663,230,38,419,457
44568782,55,50,467,525
18329138,1,47,517,575
88542782,60,37,473,523
86568032,115,45,530,564
49176064,257,47,465,512
14430975,131,48,447,502
16865607,19,38,1010,1031
12456228,54,35,452,512
45707246,48,35,553,567
2377475,39,42,461,470
69238482,122,39,856,881
47784602,111,37,502,548
87967562,124,46,475,498
52299417,37,38,648,657
16691285,143,45,496,525
37424657,58,41,477,524
61760300,139,44,540,571
17123356,270,50,448,515
83383283,270,44,478,564
14833332,166,45,461,501
12576962,62,35,518,549
16809540,83,44,441,515
79266596,109,50,832,863
1642546,50,38,431,447
12678452,163,45,535,574
13203598,39,42,716,725
52844496,270,37,487,571
2961322,190,231,559,863
80591872,65,42,844,864
12521001,22,46,478,499
45625257,225,41,625,657
88761796,4,44,468,513
70130392,86,37,768,830
8381543,20,44,487,499
78470720,169,46,418,475
27265114,202,50,1107,1155
53300066,20,37,496,523
51980996,52,44,433,502
46983161,96,44,541,565
66786921,38,46,626,658
21956493,239,35,462,498
78169704,171,49,423,513
63746659,1,38,454,501
85438726,109,44,483,516
39815837,133,46,602,656
87548766,46,38,475,498
11204049,98,47,489,511
82451441,166,44,471,511
47630474,233,46,559,592
27905686,232,38,1110,1138
14028180,128,43,411,440
22220031,28,42,551,597
79145556,103,35,1079,1099
12563963,269,35,544,588
70037753,8,36,1078,1101
88560116,185,43,673,735
11180476,113,43,622,676
75003375,20,35,1068,1102
68225703,225,47,571,585
89875354,162,39,326,376
81672243,46,38,1113,1136
66998614,74,35,1091,1103
19264349,213,38,1063,1102
13261214,111,43,1177,1229
28719379,38,46,711,739
30988215,20,48,1113,1137
17530637,146,46,561,591
34102952,60,47,516,586
12597577,37,42,854,873
6358599,40,38,1093,1101
37272994,123,36,1131,1160
78303732,116,45,703,734
72043993,221,41,1050,1100
16345976,107,43,1069,1101
5740400,125,46,563,598
48561642,21,44,859,875
4234072,144,44,1139,1159
12502173,11,46,558,591
13557913,30,45,547,591
18256662,43,37,918,940
25609657,231,38,552,590
1327314,46,38,1110,1136
12741343,233,50,1116,1134
17100314,207,45,556,588
21661613,266,46,793,874
18796245,43,36,848,870
71946597,12,42,1242,1267
17703416,96,41,1082,1100
51494844,30,36,528,593
43030431,46,38,651,676
36606702,194,35,1081,1103
15918787,45,35,574,596
12004342,86,46,529,599
28150568,118,47,1106,1135
50745147,4,45,537,589
72322874,13,50,374,396
32060353,4,43,543,593
50697131,74,47,1132,1159
51205487,13,48,1256,1314
19746481,120,43,1233,1262
17762411,20,37,911,939
70347920,40,36,576,588
69991553,47,45,1092,1101
49879635,229,37,441,481
37425882,221,38,687,734
7266019,44,47,857,871
4055406,146,36,558,589
44958870,113,44,560,596
82088645,35,48,400,417
79854083,81,47,441,482
14931159,7,45,1224,1263
24329403,57,50,435,491
13937715,48,46,1093,1101
49513505,126,46,1114,1138
44168418,5,43,401,440
31201208,18,48,1146,1161
78916572,238,44,534,589
78062714,46,40,492,512
52774817,50,43,541,575
11003551,97,46,537,563
14039036,38,42,954,969
18194718,44,48,645,656
53641164,61,35,426,459
11736275,208,45,466,500
84577780,38,47,521,545
52807511,46,50,846,864
64703528,126,44,544,565
80436110,23,42,491,523
21950980,224,46,1049,1057
44887662,179,46,427,499
4176875,125,38,425,458
44945734,185,42,426,471
86428234,1,37,481,526
51793784,127,50,494,546
